seqnames	strand	gene	Ref_Class	final_TX_ID	source	start.TR	end.TR	exon_number	start.exon	end.exon	CAGE.cluster.start	CAGE.cluster.end	CAGE_ID	CAGE_significance	CAGE_score	CAGE_support	TX_category	EHV-1_12h_1	EHV-1_12h_2	EHV-1_12h_3	EHV-1_18h_1	EHV-1_18h_2	EHV-1_18h_3	EHV-1_1h_1	EHV-1_1h_2	EHV-1_1h_3	EHV-1_24h_1	EHV-1_24h_2	EHV-1_24h_3	EHV-1_2h_1	EHV-1_2h_2	EHV-1_2h_3	EHV-1_48h_1	EHV-1_48h_2	EHV-1_48h_3	EHV-1_4h_1	EHV-1_4h_2	EHV-1_4h_3	EHV-1_6h_1	EHV-1_6h_2	EHV-1_6h_3	EHV-1_8h_1	EHV-1_8h_2	EHV-1_8h_3
NC_001491.2	+	ORF65	ORF65-Non-coding-novTX_207	novTX_207	Tombacz_et_al	122078	122451	1	122078	122451	121909	122130	CAGE_cluster_860	***	NA	8	Non-coding	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	1	3	0	1	2	1	5	7	9	1	1	2
NC_001491.2	+	ORF65	ORF65-Non-coding-novTX_208	novTX_208	Tombacz_et_al	122127	122451	1	122127	122451	121909	122130	CAGE_cluster_860	***	NA	8	Non-coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0
NC_001491.2	+	ORF65	ORF65-Non-coding-novTX_209	novTX_209	Tombacz_et_al	122214	122451	1	122214	122451	122175	122222	CAGE_cluster_861	***	NA	8	Non-coding	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	7	3	4	3	0	0
NC_001491.2	+	ORF65	ORF65-Non-coding-novTX_269	novTX_269	Tombacz_et_al	121769	122451	1	121769	122451	121767	121848	CAGE_cluster_858	***	NA	8	Non-coding	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	1	0	0
NC_001491.2	+	ORF65	ORF65-Non-coding-novTX_270	novTX_270	Tombacz_et_al	122010	122451	1	122010	122451	121909	122130	CAGE_cluster_860	***	NA	8	Non-coding	1	1	1	3	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	2	0	4	0	0	0
NC_001491.2	+	ORF65	ORF65-Non-coding-novTX_304	novTX_304	Tombacz_et_al	121801	122451	1	121801	122451	121767	121848	CAGE_cluster_858	***	NA	8	Non-coding	0	1	0	3	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	1	0	2	2	0	0	0	0
NC_001491.2	+	ORF65	ORF65-Non-coding-novTX_337	novTX_337	Tombacz_et_al	122245	122451	1	122245	122451	122244	122310	CAGE_cluster_862	***	NA	9	Non-coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_001491.2	+	ORF65	ORF65-Putative mRNA-novTX_201	novTX_201	Tombacz_et_al	121687	122451	1	121687	122451	121666	121691	CAGE_cluster_856	**	NA	5	Putative mRNA	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	2	0	0	0
NC_001491.2	+	ORF65	ORF65-Putative mRNA-novTX_340	novTX_340	Tombacz_et_al	121617	122451	1	121617	122451	121612	121620	CAGE_cluster_855	***	NA	6	Putative mRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0
NC_001491.2	+	ORF65	ORF65-S	ORF65-S	Torma_et_al	121300	122451	1	121300	122451	121291	121302	CAGE_cluster_851	**	1098.56362286	4	NA	6	4	4	3	0	3	0	0	0	1	0	0	2	0	2	2	0	3	4	6	11	22	24	19	2	6	4
NC_001491.2	+	ORF65	TR30	TR30	Torma_et_al	120382	122451	1	120382	121108	120382	120382	CAGE_cluster_846	*	210.327058576	1	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF65	TR30	TR30	Torma_et_al	120382	122451	2	121287	122451	120382	120382	CAGE_cluster_846	*	210.327058576	1	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF65	TR561	TR561	Torma_et_al	120072	122451	1	120072	121068	120065	120072	CAGE_cluster_843	*	663.841797805	2	NA	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF65	TR561	TR561	Torma_et_al	120072	122451	2	121287	122451	120065	120072	CAGE_cluster_843	*	663.841797805	2	NA	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF65	TR562	TR562	Torma_et_al	120072	122451	1	120072	121108	120065	120072	CAGE_cluster_843	*	663.841797805	2	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF65	TR562	TR562	Torma_et_al	120072	122451	2	121287	122451	120065	120072	CAGE_cluster_843	*	663.841797805	2	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF65	TR564	TR564	Torma_et_al	120382	122451	1	120382	121068	120382	120382	CAGE_cluster_846	*	210.327058576	1	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF65	TR564	TR564	Torma_et_al	120382	122451	2	121287	122451	120382	120382	CAGE_cluster_846	*	210.327058576	1	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF65	TR565	TR565	Torma_et_al	121002	122451	1	121002	121068	120998	121035	CAGE_cluster_849	***	201992.674786318	9	NA	56	27	39	6	1	0	0	0	0	2	1	2	53	32	21	5	1	13	38	36	65	37	41	31	43	35	69
NC_001491.2	+	ORF65	TR565	TR565	Torma_et_al	121002	122451	2	121287	122451	120998	121035	CAGE_cluster_849	***	201992.674786318	9	NA	56	27	39	6	1	0	0	0	0	2	1	2	53	32	21	5	1	13	38	36	65	37	41	31	43	35	69
NC_001491.2	+	ORF65	TR566	TR566	Torma_et_al	121002	122451	1	121002	121108	120998	121035	CAGE_cluster_849	***	201992.674786318	9	NA	39	35	32	4	0	1	0	0	0	1	0	0	44	24	39	2	0	6	23	21	26	35	29	31	31	22	47
NC_001491.2	+	ORF65	TR566	TR566	Torma_et_al	121002	122451	2	121287	122451	120998	121035	CAGE_cluster_849	***	201992.674786318	9	NA	39	35	32	4	0	1	0	0	0	1	0	0	44	24	39	2	0	6	23	21	26	35	29	31	31	22	47
NC_001491.2	+	ORF65	TR_5229-ORF65-ORF66-PC-Canonic	TR_5229-ORF65-ORF66-PC-Canonic	Torma_et_al	121002	123602	1	121002	121105	120998	121035	CAGE_cluster_849	***	201992.674786318	9	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF65	TR_5229-ORF65-ORF66-PC-Canonic	TR_5229-ORF65-ORF66-PC-Canonic	Torma_et_al	121002	123602	2	121287	123602	120998	121035	CAGE_cluster_849	***	201992.674786318	9	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF65	nct65-Canonic	nct65-Canonic	Torma_et_al	122066	122451	1	122066	122451	121909	122130	CAGE_cluster_860	***	12115.533886499	8	NA	1	2	1	2	1	2	0	0	0	0	3	0	0	0	1	1	1	1	1	2	0	18	17	12	1	0	3
NC_001491.2	+	ORF65	nct65-Long	nct65-Long	Torma_et_al	121788	122451	1	121788	122451	121767	121848	CAGE_cluster_858	***	6916.887839442	8	NA	25	18	11	8	12	6	0	0	0	9	12	6	0	0	0	9	22	3	1	1	0	8	6	4	4	11	11
NC_001491.2	+	ORF65	nct65-Short	nct65-Short	Torma_et_al	122258	122451	1	122258	122451	122244	122310	CAGE_cluster_862	***	12391.898973137	9	NA	1	1	0	7	3	2	0	0	0	2	2	0	0	1	0	0	6	0	3	1	3	10	8	10	0	2	1
NC_001491.2	+	ORF66	ORF66	ORF66	Torma_et_al	122825	123602	1	122825	123602	122821	122826	CAGE_cluster_867	***	12428.941132688	9	NA	54	53	63	12	2	9	0	0	0	5	6	7	0	0	1	3	2	2	0	0	1	22	10	20	33	41	48
NC_001491.2	+	ORF67	ORF67-Monocistronic-Short-novTX_2	novTX_2	Tombacz_et_al	137847	138877	1	137847	138877	137801	137970	CAGE_cluster_1007	***	NA	9	Monocistronic-Short	2	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
NC_001491.2	+	ORF67	ORF67-Monocistronic-Short-novTX_295	novTX_295	Tombacz_et_al	137965	138877	1	137965	138877	137801	137970	CAGE_cluster_1007	***	NA	9	Monocistronic-Short	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1
NC_001491.2	+	ORF67	ORF67-Monocistronic-Short-novTX_3	novTX_3	Tombacz_et_al	137911	138877	1	137911	138877	137801	137970	CAGE_cluster_1007	***	NA	9	Monocistronic-Short	1	5	1	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	3	1	2	0
NC_001491.2	+	ORF67	ORF67-Monocistronic-Short-novTX_321	novTX_321	Tombacz_et_al	137864	138877	1	137864	138877	137801	137970	CAGE_cluster_1007	***	NA	9	Monocistronic-Short	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	2	1	1	0	1	0
NC_001491.2	+	ORF67	ORF67-Monocistronic-Short-novTX_323	novTX_323	Tombacz_et_al	137925	138877	1	137925	138877	137801	137970	CAGE_cluster_1007	***	NA	9	Monocistronic-Short	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	2	2	1	1	1	2
NC_001491.2	+	ORF67	ORF67-Putative mRNA-novTX_243	novTX_243	Tombacz_et_al	138482	138877	1	138482	138877	138479	138485	CAGE_cluster_1015	***	NA	7	Putative mRNA	5	0	2	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	2	0
NC_001491.2	+	ORF67	ORF67-Putative mRNA-novTX_277	novTX_277	Tombacz_et_al	138098	138877	1	138098	138877	138095	138119	CAGE_cluster_1009	**	NA	5	Putative mRNA	3	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0
NC_001491.2	+	ORF67	ORF67-Putative mRNA-novTX_278	novTX_278	Tombacz_et_al	138418	138877	1	138418	138877	138374	138430	CAGE_cluster_1013	**	NA	4	Putative mRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
NC_001491.2	+	ORF67	ORF67-Putative mRNA-novTX_279	novTX_279	Tombacz_et_al	138566	138877	1	138566	138877	138520	138574	CAGE_cluster_1016	**	NA	5	Putative mRNA	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	3	7	0	1	0
NC_001491.2	+	ORF67	ORF67-Putative mRNA-novTX_307	novTX_307	Tombacz_et_al	138290	138877	1	138290	138877	138237	138308	CAGE_cluster_1011	***	NA	7	Putative mRNA	0	3	0	4	4	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	1	0	2	0	3
NC_001491.2	+	ORF67	ORF67-Putative mRNA-novTX_317	novTX_317	Tombacz_et_al	138254	138877	1	138254	138877	138237	138308	CAGE_cluster_1011	***	NA	7	Putative mRNA	1	0	3	2	1	2	0	0	0	0	0	0	0	0	0	3	0	2	0	0	1	2	2	4	0	0	1
NC_001491.2	+	ORF67	ORF67-Putative mRNA-novTX_335	novTX_335	Tombacz_et_al	138529	138877	1	138529	138877	138520	138574	CAGE_cluster_1016	**	NA	5	Putative mRNA	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	2	0	1	1	0
NC_001491.2	+	ORF67	ORF67-Putative mRNA-novTX_351	novTX_351	Tombacz_et_al	138308	138877	1	138308	138877	138237	138308	CAGE_cluster_1011	***	NA	7	Putative mRNA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_001491.2	+	ORF67	ORF67-Putative mRNA-novTX_6	novTX_6	Tombacz_et_al	138175	138877	1	138175	138877	138160	138216	CAGE_cluster_1010	***	NA	7	Putative mRNA	2	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	3	0
NC_001491.2	+	ORF67	ORF67-Putative mRNA-novTX_7	novTX_7	Tombacz_et_al	138216	138877	1	138216	138877	138160	138216	CAGE_cluster_1010	***	NA	7	Putative mRNA	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	0	0	1
NC_001491.2	+	ORF67	ORF67-Putative mRNA-novTX_8	novTX_8	Tombacz_et_al	138374	138877	1	138374	138877	138374	138430	CAGE_cluster_1013	**	NA	4	Putative mRNA	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
NC_001491.2	+	ORF67	ORF67.1	ORF67.1	Torma_et_al	137825	138877	1	137825	138877	137801	137970	CAGE_cluster_1007	***	598827.546323734	9	NA	1375	832	1005	223	117	94	2	1	0	131	82	87	203	167	145	363	329	361	60	86	108	242	190	185	422	734	1397
NC_001491.2	+	ORF69	ORF69	ORF69	Torma_et_al	126338	127862	1	126338	127862	126333	126348	CAGE_cluster_880	***	107934.137304618	9	NA	2	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	2	1	0
NC_001491.2	+	ORF69	ORF69-ORF70-ORF71-PC-Canonic	ORF69-ORF70-ORF71-PC-Canonic	Torma_et_al	126338	131601	1	126338	131601	126333	126348	CAGE_cluster_880	***	107934.137304618	9	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_001491.2	+	ORF69	ORF69-ORF70-PC-Canonic	ORF69-ORF70-PC-Canonic	Torma_et_al	126338	128944	1	126338	128944	126333	126348	CAGE_cluster_880	***	107934.137304618	9	NA	127	89	80	10	5	4	0	1	0	7	10	10	112	67	44	12	9	10	45	75	85	46	53	46	67	99	119
NC_001491.2	+	ORF70	ORF70	ORF70	Torma_et_al	127634	128944	1	127634	128944	127618	127660	CAGE_cluster_898	***	152043.7160722	9	NA	667	402	468	100	69	55	1	2	0	75	63	53	13	15	8	95	82	31	2	5	3	16	9	17	85	117	163
NC_001491.2	+	ORF70	ORF70-L1	ORF70-L1	Torma_et_al	126413	128944	1	126413	128944	126412	126416	CAGE_cluster_882	***	1778.254570198	5	NA	19	9	7	7	6	3	0	0	0	9	3	4	0	0	0	10	9	6	0	1	2	0	3	1	1	1	7
NC_001491.2	+	ORF70	ORF70-L2	ORF70-L2	Torma_et_al	126875	128944	1	126875	128944	126872	126875	CAGE_cluster_890	**	902.101541511	4	NA	5	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	2	1	1	0	2	5	2
NC_001491.2	+	ORF70	ORF70-Monocistronic-Short-novTX_214	novTX_214	Tombacz_et_al	127655	128944	1	127655	128944	127618	127660	CAGE_cluster_898	***	NA	9	Monocistronic-Short	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
NC_001491.2	+	ORF70	ORF70-ORF71-ORF72-ORF73-PC-Canonic	ORF70-ORF71-ORF72-ORF73-PC-Canonic	Torma_et_al	127634	134249	1	127634	134249	127618	127660	CAGE_cluster_898	***	152043.7160722	9	NA	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_001491.2	+	ORF70	ORF70-Putative mRNA-novTX_216	novTX_216	Tombacz_et_al	127926	128944	1	127926	128944	127912	127926	CAGE_cluster_902	***	NA	3	Putative mRNA	2	2	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	2
NC_001491.2	+	ORF71	ORF71	ORF71	Torma_et_al	129051	131601	1	129051	131601	129047	129053	CAGE_cluster_919	***	6139.972751222	8	NA	95	41	48	48	30	25	0	0	0	138	88	74	0	0	0	89	59	62	0	0	0	0	0	0	0	2	0
NC_001491.2	+	ORF71	ORF71-Non-coding-novTX_219	novTX_219	Tombacz_et_al	130283	131598	1	130283	131598	130267	130284	CAGE_cluster_929	**	NA	4	Non-coding	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF71	ORF71-ORF72-ORF73-PC-Canonic	ORF71-ORF72-ORF73-PC-Canonic	Torma_et_al	129051	134249	1	129051	134249	129047	129053	CAGE_cluster_919	***	6139.972751222	8	NA	18	12	12	2	0	3	0	0	0	35	19	9	0	0	0	26	17	29	0	0	0	0	0	0	1	0	1
NC_001491.2	+	ORF71	ORF71.5	ORF71.5	Torma_et_al	131126	131601	1	131126	131601	NA	NA		NA	NA	NA	NA	11	15	14	59	47	49	0	0	0	20	22	23	0	0	0	18	19	15	0	1	0	3	2	1	1	0	3
NC_001491.2	+	ORF72	ORF72-ORF73-ORF74-ORF75-PC-Canonic	ORF72-ORF73-ORF74-ORF75-PC-Canonic	Torma_et_al	130634	136464	1	130634	136464	130633	130635	CAGE_cluster_933	**	965.644234754	4	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF72	ORF72-ORF73-PC-Canonic	ORF72-ORF73-PC-Canonic	Torma_et_al	131515	134249	1	131515	134249	131507	131515	CAGE_cluster_942	***	9664.660538414	9	NA	171	116	122	82	54	32	0	0	0	178	144	120	0	0	0	205	174	87	0	0	0	0	1	0	6	7	8
NC_001491.2	+	ORF72	ORF72-ORF73-PC-Long	ORF72-ORF73-PC-Long	Torma_et_al	130201	134249	1	130201	134249	NA	NA		NA	NA	NA	NA	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF72	ORF72-ORF73-PC-Long-1	ORF72-ORF73-PC-Long-1	Torma_et_al	129474	134249	1	129474	134249	NA	NA		NA	NA	NA	NA	1	2	0	0	0	0	0	0	0	1	0	2	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF72	ORF72-ORF73-PC-Long-2	ORF72-ORF73-PC-Long-2	Torma_et_al	130020	134249	1	130020	134249	130018	130044	CAGE_cluster_927	***	6989.263544277	7	NA	9	2	5	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	2
NC_001491.2	+	ORF72	ORF72-ORF73-PC-Long-3	ORF72-ORF73-PC-Long-3	Torma_et_al	130853	134249	1	130853	134249	NA	NA		NA	NA	NA	NA	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF72	ORF72-ORF73-PC-Long-4	ORF72-ORF73-PC-Long-4	Torma_et_al	131126	134249	1	131126	134249	NA	NA		NA	NA	NA	NA	2	2	1	3	1	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
NC_001491.2	+	ORF72	ORF72-ORF73-PC-Long-5	ORF72-ORF73-PC-Long-5	Torma_et_al	131035	134249	1	131035	134249	NA	NA		NA	NA	NA	NA	0	0	0	0	2	3	0	0	0	0	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF73	ORF73	ORF73	Torma_et_al	132857	134249	1	132857	134249	132857	132895	CAGE_cluster_951	***	8359.466436741	8	NA	212	124	125	37	40	32	0	0	0	49	28	33	1	0	0	72	49	38	0	0	1	14	12	12	40	68	61
NC_001491.2	+	ORF73	ORF73-L1	ORF73-L1	Torma_et_al	132176	134249	1	132176	134249	NA	NA		NA	NA	NA	NA	2	2	1	8	2	2	0	0	0	2	2	1	0	0	0	6	2	3	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF73	ORF73-Monocistronic-Short-novTX_223	novTX_223	Tombacz_et_al	132880	134249	1	132880	134249	132857	132895	CAGE_cluster_951	***	NA	8	Monocistronic-Short	2	1	2	2	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0
NC_001491.2	+	ORF73	ORF73-Putative mRNA-novTX_224	novTX_224	Tombacz_et_al	132988	134249	1	132988	134249	132976	133015	CAGE_cluster_952	**	NA	4	Putative mRNA	1	1	0	1	2	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0
NC_001491.2	+	ORF73	ORF73-Putative mRNA-novTX_225	novTX_225	Tombacz_et_al	133013	134249	1	133013	134249	132976	133015	CAGE_cluster_952	**	NA	4	Putative mRNA	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF73	ORF73-Putative mRNA-novTX_226	novTX_226	Tombacz_et_al	133322	134249	1	133322	134249	133312	133336	CAGE_cluster_956	**	NA	4	Putative mRNA	0	4	1	4	5	3	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF73	ORF73-Putative mRNA-novTX_227	novTX_227	Tombacz_et_al	133335	134249	1	133335	134249	133312	133336	CAGE_cluster_956	**	NA	4	Putative mRNA	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF73	ORF73-Putative mRNA-novTX_229	novTX_229	Tombacz_et_al	133698	134249	1	133698	134249	133690	133713	CAGE_cluster_959	**	NA	4	Putative mRNA	0	1	0	10	4	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	1	0	1
NC_001491.2	+	ORF73	ORF73-Putative mRNA-novTX_316	novTX_316	Tombacz_et_al	133839	134249	1	133839	134249	133812	133853	CAGE_cluster_961	**	NA	3	Putative mRNA	0	0	2	6	8	3	0	0	0	2	0	2	0	0	0	3	3	1	0	0	0	0	0	0	0	2	2
NC_001491.2	+	ORF74	ORF74-ORF75-ORF76-ORF67-PC-Canonic	ORF74-ORF75-ORF76-ORF67-PC-Canonic	Torma_et_al	134347	138877	1	134347	138877	134335	134350	CAGE_cluster_965	***	78792.579721705	9	NA	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NC_001491.2	+	ORF74	ORF74-ORF75-PC-Canonic	ORF74-ORF75-PC-Canonic	Torma_et_al	134347	136464	1	134347	136464	134335	134350	CAGE_cluster_965	***	78792.579721705	9	NA	189	113	112	24	15	13	0	0	0	32	25	27	3	2	2	33	23	8	0	2	3	6	2	7	25	45	51
NC_001491.2	+	ORF75	ORF75	ORF75	Torma_et_al	135564	136464	1	135564	136464	135558	135634	CAGE_cluster_984	***	215265.606095585	9	NA	787	504	547	162	109	98	0	0	1	72	56	44	70	70	52	133	89	32	52	68	93	329	301	312	307	475	528
NC_001491.2	+	ORF75	ORF75-Monocistronic-Long-novTX_230	novTX_230	Tombacz_et_al	134995	136464	1	134995	136464	134991	135022	CAGE_cluster_977	**	NA	5	Monocistronic-Long	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF75	ORF75-Monocistronic-Long-novTX_231	novTX_231	Tombacz_et_al	135013	136464	1	135013	136464	134991	135022	CAGE_cluster_977	**	NA	5	Monocistronic-Long	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
NC_001491.2	+	ORF75	ORF75-Monocistronic-Short-novTX_232	novTX_232	Tombacz_et_al	135581	136464	1	135581	136464	135558	135634	CAGE_cluster_984	***	NA	9	Monocistronic-Short	0	2	3	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	2	0	3	1
NC_001491.2	+	ORF75	ORF75-Monocistronic-Short-novTX_233	novTX_233	Tombacz_et_al	135613	136464	1	135613	136464	135558	135634	CAGE_cluster_984	***	NA	9	Monocistronic-Short	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3	1	3	0	2	1
NC_001491.2	+	ORF75	ORF75-Monocistronic-Short-novTX_235	novTX_235	Tombacz_et_al	135684	136464	1	135684	136464	135655	135685	CAGE_cluster_985	***	NA	7	Monocistronic-Short	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0
NC_001491.2	+	ORF75	ORF75-Monocistronic-Short-novTX_236	novTX_236	Tombacz_et_al	135785	136464	1	135785	136464	135766	135799	CAGE_cluster_986	**	NA	4	Monocistronic-Short	1	0	0	2	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	2
NC_001491.2	+	ORF75	ORF75-Monocistronic-Short-novTX_237	novTX_237	Tombacz_et_al	135916	136464	1	135916	136464	135914	135939	CAGE_cluster_987	***	NA	7	Monocistronic-Short	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_001491.2	+	ORF75	ORF75-Monocistronic-Short-novTX_275	novTX_275	Tombacz_et_al	135791	136464	1	135791	136464	135766	135799	CAGE_cluster_986	**	NA	4	Monocistronic-Short	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF75	ORF75-Monocistronic-Short-novTX_305	novTX_305	Tombacz_et_al	135935	136464	1	135935	136464	135914	135939	CAGE_cluster_987	***	NA	7	Monocistronic-Short	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0
NC_001491.2	+	ORF75	ORF75-Monocistronic-Short-novTX_328	novTX_328	Tombacz_et_al	135768	136464	1	135768	136464	135766	135799	CAGE_cluster_986	**	NA	4	Monocistronic-Short	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	+	ORF75	ORF75-ORF76-ORF67-PC-Canonic	ORF75-ORF76-ORF67-PC-Canonic	Torma_et_al	135564	138877	1	135564	138877	135558	135634	CAGE_cluster_984	***	215265.606095585	9	NA	3	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0
NC_001491.2	+	ORF75	ORF75-Putative mRNA-novTX_276	novTX_276	Tombacz_et_al	136088	136464	1	136088	136464	136075	136092	CAGE_cluster_990	**	NA	5	Putative mRNA	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0
NC_001491.2	+	ORF76	ORF76-ORF67-PC-Long	ORF76-ORF67-PC-Long	Torma_et_al	136555	138877	1	136555	138877	136551	136559	CAGE_cluster_993	***	1927.441339375	5	NA	7	6	6	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	5
NC_001491.2	+	ORF76	ORF76-ORF67-PC-Short	ORF76-ORF67-PC-Short	Torma_et_al	136601	138877	1	136601	138877	136580	136605	CAGE_cluster_994	***	21361.463019243	9	NA	8	14	7	2	1	0	0	0	0	5	2	1	0	0	0	1	1	6	0	0	0	0	1	1	4	4	11
