seqnames	strand	correct_tss	prime5	sample	hpi	Time	cell_line	group	count	endtype	pos	start	end
NC_001491.2	+	TRUE	11992	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	11992	11992	11992
NC_001491.2	-	TRUE	69052	EHV1_cage_A			RK-13	EHV1_cage_A	36	prime5	69052	69052	69052
NC_001491.2	+	TRUE	90686	EHV1_cage_A			RK-13	EHV1_cage_A	12	prime5	90686	90686	90686
NC_001491.2	+	TRUE	121783	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	121783	121783	121783
NC_001491.2	+	TRUE	90719	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	90719	90719	90719
NC_001491.2	+	TRUE	3425	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	3425	3425	3425
NC_001491.2	-	TRUE	124473	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	124473	124473	124473
NC_001491.2	+	TRUE	55391	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	55391	55391	55391
NC_001491.2	+	TRUE	69754	EHV1_cage_A			RK-13	EHV1_cage_A	18	prime5	69754	69754	69754
NC_001491.2	+	TRUE	90589	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	90589	90589	90589
NC_001491.2	+	TRUE	122754	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	122754	122754	122754
NC_001491.2	+	TRUE	80256	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	80256	80256	80256
NC_001491.2	+	TRUE	119445	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	119445	119445	119445
NC_001491.2	-	TRUE	94747	EHV1_cage_A			RK-13	EHV1_cage_A	6	prime5	94747	94747	94747
NC_001491.2	+	TRUE	72209	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	72209	72209	72209
NC_001491.2	-	TRUE	75366	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	75366	75366	75366
NC_001491.2	+	TRUE	35814	EHV1_cage_A			RK-13	EHV1_cage_A	14	prime5	35814	35814	35814
NC_001491.2	-	TRUE	87183	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	87183	87183	87183
NC_001491.2	+	TRUE	90691	EHV1_cage_A			RK-13	EHV1_cage_A	7	prime5	90691	90691	90691
NC_001491.2	+	TRUE	19645	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime5	19645	19645	19645
NC_001491.2	+	TRUE	36500	EHV1_cage_A			RK-13	EHV1_cage_A	15	prime5	36500	36500	36500
NC_001491.2	+	TRUE	15077	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	15077	15077	15077
NC_001491.2	+	TRUE	136601	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	136601	136601	136601
NC_001491.2	+	TRUE	64487	EHV1_cage_A			RK-13	EHV1_cage_A	11	prime5	64487	64487	64487
NC_001491.2	-	TRUE	9924	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	9924	9924	9924
NC_001491.2	+	TRUE	59993	EHV1_cage_A			RK-13	EHV1_cage_A	10	prime5	59993	59993	59993
NC_001491.2	+	TRUE	92411	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	92411	92411	92411
NC_001491.2	+	TRUE	60471	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	60471	60471	60471
NC_001491.2	+	TRUE	78811	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	78811	78811	78811
NC_001491.2	-	TRUE	88930	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	88930	88930	88930
NC_001491.2	+	TRUE	81934	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	81934	81934	81934
NC_001491.2	+	TRUE	122825	EHV1_cage_A			RK-13	EHV1_cage_A	10	prime5	122825	122825	122825
NC_001491.2	+	TRUE	76727	EHV1_cage_A			RK-13	EHV1_cage_A	8	prime5	76727	76727	76727
NC_001491.2	+	TRUE	76514	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	76514	76514	76514
NC_001491.2	+	TRUE	102674	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	102674	102674	102674
NC_001491.2	-	TRUE	94548	EHV1_cage_A			RK-13	EHV1_cage_A	20	prime5	94548	94548	94548
NC_001491.2	-	TRUE	73827	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	73827	73827	73827
NC_001491.2	-	TRUE	33047	EHV1_cage_A			RK-13	EHV1_cage_A	7	prime5	33047	33047	33047
NC_001491.2	-	TRUE	100462	EHV1_cage_A			RK-13	EHV1_cage_A	16	prime5	100462	100462	100462
NC_001491.2	-	TRUE	24281	EHV1_cage_A			RK-13	EHV1_cage_A	12	prime5	24281	24281	24281
NC_001491.2	-	TRUE	108316	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	108316	108316	108316
NC_001491.2	+	TRUE	96796	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	96796	96796	96796
NC_001491.2	+	TRUE	1251	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	1251	1251	1251
NC_001491.2	+	TRUE	19885	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	19885	19885	19885
NC_001491.2	+	TRUE	64690	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime5	64690	64690	64690
NC_001491.2	+	TRUE	3296	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	3296	3296	3296
NC_001491.2	+	TRUE	135074	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	135074	135074	135074
NC_001491.2	-	TRUE	94744	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	94744	94744	94744
NC_001491.2	+	TRUE	26092	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	26092	26092	26092
NC_001491.2	+	TRUE	40795	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	40795	40795	40795
NC_001491.2	-	TRUE	25082	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	25082	25082	25082
NC_001491.2	+	TRUE	36498	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	36498	36498	36498
NC_001491.2	+	TRUE	46064	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	46064	46064	46064
NC_001491.2	+	TRUE	136583	EHV1_cage_A			RK-13	EHV1_cage_A	26	prime5	136583	136583	136583
NC_001491.2	-	TRUE	69363	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime5	69363	69363	69363
NC_001491.2	+	TRUE	24861	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	24861	24861	24861
NC_001491.2	+	TRUE	12428	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	12428	12428	12428
NC_001491.2	-	TRUE	74185	EHV1_cage_A			RK-13	EHV1_cage_A	18	prime5	74185	74185	74185
NC_001491.2	-	TRUE	28985	EHV1_cage_A			RK-13	EHV1_cage_A	11	prime5	28985	28985	28985
NC_001491.2	-	TRUE	124586	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	124586	124586	124586
NC_001491.2	+	TRUE	103733	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	103733	103733	103733
NC_001491.2	-	TRUE	4379	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	4379	4379	4379
NC_001491.2	-	TRUE	8652	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	8652	8652	8652
NC_001491.2	+	TRUE	129350	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	129350	129350	129350
NC_001491.2	-	TRUE	94547	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	94547	94547	94547
NC_001491.2	-	TRUE	74191	EHV1_cage_A			RK-13	EHV1_cage_A	12	prime5	74191	74191	74191
NC_001491.2	-	TRUE	79340	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	79340	79340	79340
NC_001491.2	+	TRUE	61314	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	61314	61314	61314
NC_001491.2	+	TRUE	50575	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	50575	50575	50575
NC_001491.2	-	TRUE	74186	EHV1_cage_A			RK-13	EHV1_cage_A	31	prime5	74186	74186	74186
NC_001491.2	-	TRUE	132362	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	132362	132362	132362
NC_001491.2	-	TRUE	11581	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	11581	11581	11581
NC_001491.2	+	TRUE	64685	EHV1_cage_A			RK-13	EHV1_cage_A	6	prime5	64685	64685	64685
NC_001491.2	+	TRUE	119910	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	119910	119910	119910
NC_001491.2	+	TRUE	71121	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	71121	71121	71121
NC_001491.2	+	TRUE	134349	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	134349	134349	134349
NC_001491.2	+	TRUE	80203	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	80203	80203	80203
NC_001491.2	+	TRUE	32889	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	32889	32889	32889
NC_001491.2	+	TRUE	90722	EHV1_cage_A			RK-13	EHV1_cage_A	28	prime5	90722	90722	90722
NC_001491.2	+	TRUE	119375	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	119375	119375	119375
NC_001491.2	-	TRUE	47375	EHV1_cage_A			RK-13	EHV1_cage_A	25	prime5	47375	47375	47375
NC_001491.2	-	TRUE	76363	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime5	76363	76363	76363
NC_001491.2	-	TRUE	119216	EHV1_cage_A			RK-13	EHV1_cage_A	13	prime5	119216	119216	119216
NC_001491.2	-	TRUE	106677	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	106677	106677	106677
NC_001491.2	+	TRUE	85785	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	85785	85785	85785
NC_001491.2	+	TRUE	135658	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	135658	135658	135658
NC_001491.2	+	TRUE	10079	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	10079	10079	10079
NC_001491.2	+	TRUE	81315	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	81315	81315	81315
NC_001491.2	+	TRUE	89189	EHV1_cage_A			RK-13	EHV1_cage_A	16	prime5	89189	89189	89189
NC_001491.2	+	TRUE	25917	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	25917	25917	25917
NC_001491.2	-	TRUE	125333	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	125333	125333	125333
NC_001491.2	+	TRUE	127924	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	127924	127924	127924
NC_001491.2	+	TRUE	118873	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	118873	118873	118873
NC_001491.2	-	TRUE	112867	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	112867	112867	112867
NC_001491.2	+	TRUE	105007	EHV1_cage_A			RK-13	EHV1_cage_A	12	prime5	105007	105007	105007
NC_001491.2	+	TRUE	77359	EHV1_cage_A			RK-13	EHV1_cage_A	8	prime5	77359	77359	77359
NC_001491.2	+	TRUE	135561	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	135561	135561	135561
NC_001491.2	-	TRUE	28980	EHV1_cage_A			RK-13	EHV1_cage_A	10	prime5	28980	28980	28980
NC_001491.2	-	TRUE	108320	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime5	108320	108320	108320
NC_001491.2	-	TRUE	48248	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	48248	48248	48248
NC_001491.2	+	TRUE	15190	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	15190	15190	15190
NC_001491.2	-	TRUE	28981	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	28981	28981	28981
NC_001491.2	+	TRUE	15683	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	15683	15683	15683
NC_001491.2	+	TRUE	122248	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime5	122248	122248	122248
NC_001491.2	+	TRUE	122252	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime5	122252	122252	122252
NC_001491.2	+	TRUE	76399	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	76399	76399	76399
NC_001491.2	+	TRUE	77305	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	77305	77305	77305
NC_001491.2	+	TRUE	2668	EHV1_cage_A			RK-13	EHV1_cage_A	14	prime5	2668	2668	2668
NC_001491.2	+	TRUE	132858	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	132858	132858	132858
NC_001491.2	+	TRUE	15235	EHV1_cage_A			RK-13	EHV1_cage_A	14	prime5	15235	15235	15235
NC_001491.2	+	TRUE	54485	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	54485	54485	54485
NC_001491.2	-	TRUE	49214	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	49214	49214	49214
NC_001491.2	+	TRUE	19911	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	19911	19911	19911
NC_001491.2	-	TRUE	21560	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	21560	21560	21560
NC_001491.2	-	TRUE	84687	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	84687	84687	84687
NC_001491.2	-	TRUE	4307	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	4307	4307	4307
NC_001491.2	-	TRUE	110193	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	110193	110193	110193
NC_001491.2	+	TRUE	2774	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	2774	2774	2774
NC_001491.2	+	TRUE	96458	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	96458	96458	96458
NC_001491.2	-	TRUE	11519	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	11519	11519	11519
NC_001491.2	+	TRUE	17995	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	17995	17995	17995
NC_001491.2	+	TRUE	2777	EHV1_cage_A			RK-13	EHV1_cage_A	13	prime5	2777	2777	2777
NC_001491.2	+	TRUE	44491	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	44491	44491	44491
NC_001491.2	+	TRUE	15238	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime5	15238	15238	15238
NC_001491.2	-	TRUE	33642	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	33642	33642	33642
NC_001491.2	-	TRUE	28195	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	28195	28195	28195
NC_001491.2	+	TRUE	48107	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	48107	48107	48107
NC_001491.2	+	TRUE	62001	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	62001	62001	62001
NC_001491.2	-	TRUE	55662	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	55662	55662	55662
NC_001491.2	+	TRUE	33228	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	33228	33228	33228
NC_001491.2	+	TRUE	64490	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	64490	64490	64490
NC_001491.2	+	TRUE	135665	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	135665	135665	135665
NC_001491.2	+	TRUE	1250	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	1250	1250	1250
NC_001491.2	-	TRUE	135441	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	135441	135441	135441
NC_001491.2	-	TRUE	111375	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	111375	111375	111375
NC_001491.2	-	TRUE	31343	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	31343	31343	31343
NC_001491.2	+	TRUE	77590	EHV1_cage_A			RK-13	EHV1_cage_A	8	prime5	77590	77590	77590
NC_001491.2	+	TRUE	88429	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	88429	88429	88429
NC_001491.2	+	TRUE	15684	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	15684	15684	15684
NC_001491.2	-	TRUE	31346	EHV1_cage_A			RK-13	EHV1_cage_A	7	prime5	31346	31346	31346
NC_001491.2	-	TRUE	112476	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	112476	112476	112476
NC_001491.2	-	TRUE	76361	EHV1_cage_A			RK-13	EHV1_cage_A	26	prime5	76361	76361	76361
NC_001491.2	+	TRUE	76511	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	76511	76511	76511
NC_001491.2	-	TRUE	33363	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	33363	33363	33363
NC_001491.2	+	TRUE	80645	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	80645	80645	80645
NC_001491.2	+	TRUE	58022	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	58022	58022	58022
NC_001491.2	+	TRUE	134346	EHV1_cage_A			RK-13	EHV1_cage_A	19	prime5	134346	134346	134346
NC_001491.2	+	TRUE	89351	EHV1_cage_A			RK-13	EHV1_cage_A	15	prime5	89351	89351	89351
NC_001491.2	-	TRUE	94316	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	94316	94316	94316
NC_001491.2	-	TRUE	7404	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	7404	7404	7404
NC_001491.2	+	TRUE	2673	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	2673	2673	2673
NC_001491.2	+	TRUE	55255	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	55255	55255	55255
NC_001491.2	-	TRUE	21685	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	21685	21685	21685
NC_001491.2	-	TRUE	31361	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	31361	31361	31361
NC_001491.2	+	TRUE	64489	EHV1_cage_A			RK-13	EHV1_cage_A	7	prime5	64489	64489	64489
NC_001491.2	+	TRUE	96694	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime5	96694	96694	96694
NC_001491.2	-	TRUE	25766	EHV1_cage_A			RK-13	EHV1_cage_A	7	prime5	25766	25766	25766
NC_001491.2	-	TRUE	31403	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	31403	31403	31403
NC_001491.2	-	TRUE	70102	EHV1_cage_A			RK-13	EHV1_cage_A	8	prime5	70102	70102	70102
NC_001491.2	+	TRUE	102143	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	102143	102143	102143
NC_001491.2	+	TRUE	96456	EHV1_cage_A			RK-13	EHV1_cage_A	26	prime5	96456	96456	96456
NC_001491.2	+	TRUE	69782	EHV1_cage_A			RK-13	EHV1_cage_A	12	prime5	69782	69782	69782
NC_001491.2	+	TRUE	122218	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	122218	122218	122218
NC_001491.2	+	TRUE	86070	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	86070	86070	86070
NC_001491.2	+	TRUE	136585	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	136585	136585	136585
NC_001491.2	+	TRUE	55314	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	55314	55314	55314
NC_001491.2	+	TRUE	17984	EHV1_cage_A			RK-13	EHV1_cage_A	15	prime5	17984	17984	17984
NC_001491.2	+	TRUE	64486	EHV1_cage_A			RK-13	EHV1_cage_A	19	prime5	64486	64486	64486
NC_001491.2	+	TRUE	59673	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	59673	59673	59673
NC_001491.2	+	TRUE	134600	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	134600	134600	134600
NC_001491.2	+	TRUE	51425	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	51425	51425	51425
NC_001491.2	-	TRUE	108729	EHV1_cage_A			RK-13	EHV1_cage_A	11	prime5	108729	108729	108729
NC_001491.2	-	TRUE	93290	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	93290	93290	93290
NC_001491.2	+	TRUE	91152	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	91152	91152	91152
NC_001491.2	+	TRUE	70861	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	70861	70861	70861
NC_001491.2	+	TRUE	81290	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	81290	81290	81290
NC_001491.2	+	TRUE	135563	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	135563	135563	135563
NC_001491.2	+	TRUE	11987	EHV1_cage_A			RK-13	EHV1_cage_A	9	prime5	11987	11987	11987
NC_001491.2	+	TRUE	94574	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	94574	94574	94574
NC_001491.2	-	TRUE	2674	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime5	2674	2674	2674
NC_001491.2	-	TRUE	125340	EHV1_cage_A			RK-13	EHV1_cage_A	8	prime5	125340	125340	125340
NC_001491.2	-	TRUE	4333	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	4333	4333	4333
NC_001491.2	+	TRUE	62846	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	62846	62846	62846
NC_001491.2	+	TRUE	66318	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	66318	66318	66318
NC_001491.2	+	TRUE	48529	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	48529	48529	48529
NC_001491.2	-	TRUE	94749	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	94749	94749	94749
NC_001491.2	+	TRUE	77596	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	77596	77596	77596
NC_001491.2	+	TRUE	79610	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	79610	79610	79610
NC_001491.2	+	TRUE	130168	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	130168	130168	130168
NC_001491.2	+	TRUE	36581	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	36581	36581	36581
NC_001491.2	+	TRUE	82049	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	82049	82049	82049
NC_001491.2	+	TRUE	42230	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	42230	42230	42230
NC_001491.2	+	TRUE	135972	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	135972	135972	135972
NC_001491.2	+	TRUE	26154	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime5	26154	26154	26154
NC_001491.2	-	TRUE	25105	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	25105	25105	25105
NC_001491.2	-	TRUE	33183	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	33183	33183	33183
NC_001491.2	+	TRUE	135678	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	135678	135678	135678
NC_001491.2	+	TRUE	80492	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	80492	80492	80492
NC_001491.2	+	TRUE	119327	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	119327	119327	119327
NC_001491.2	-	TRUE	106675	EHV1_cage_A			RK-13	EHV1_cage_A	21	prime5	106675	106675	106675
NC_001491.2	+	TRUE	134466	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	134466	134466	134466
NC_001491.2	-	TRUE	94545	EHV1_cage_A			RK-13	EHV1_cage_A	9	prime5	94545	94545	94545
NC_001491.2	-	TRUE	90511	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	90511	90511	90511
NC_001491.2	-	TRUE	48728	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	48728	48728	48728
NC_001491.2	+	TRUE	16077	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	16077	16077	16077
NC_001491.2	+	TRUE	16279	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	16279	16279	16279
NC_001491.2	+	TRUE	1249	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	1249	1249	1249
NC_001491.2	-	TRUE	66525	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	66525	66525	66525
NC_001491.2	+	TRUE	15085	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	15085	15085	15085
NC_001491.2	+	TRUE	94602	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	94602	94602	94602
NC_001491.2	+	TRUE	49405	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	49405	49405	49405
NC_001491.2	-	TRUE	112623	EHV1_cage_A			RK-13	EHV1_cage_A	8	prime5	112623	112623	112623
NC_001491.2	-	TRUE	10329	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	10329	10329	10329
NC_001491.2	-	TRUE	2543	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	2543	2543	2543
NC_001491.2	+	TRUE	122073	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	122073	122073	122073
NC_001491.2	+	TRUE	135991	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	135991	135991	135991
NC_001491.2	+	TRUE	48421	EHV1_cage_A			RK-13	EHV1_cage_A	8	prime5	48421	48421	48421
NC_001491.2	+	TRUE	135685	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	135685	135685	135685
NC_001491.2	+	TRUE	35134	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	35134	35134	35134
NC_001491.2	-	TRUE	2545	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	2545	2545	2545
NC_001491.2	+	TRUE	135565	EHV1_cage_A			RK-13	EHV1_cage_A	6	prime5	135565	135565	135565
NC_001491.2	-	TRUE	11625	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime5	11625	11625	11625
NC_001491.2	-	TRUE	118756	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime5	118756	118756	118756
NC_001491.2	-	TRUE	24143	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	24143	24143	24143
NC_001491.2	-	TRUE	2400	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	2400	2400	2400
NC_001491.2	-	TRUE	32221	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	32221	32221	32221
NC_001491.2	-	TRUE	106466	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	106466	106466	106466
NC_001491.2	+	TRUE	44342	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	44342	44342	44342
NC_001491.2	-	TRUE	25834	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	25834	25834	25834
NC_001491.2	+	TRUE	13563	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	13563	13563	13563
NC_001491.2	-	TRUE	61257	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	61257	61257	61257
NC_001491.2	+	TRUE	96455	EHV1_cage_A			RK-13	EHV1_cage_A	8	prime5	96455	96455	96455
NC_001491.2	-	TRUE	125643	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	125643	125643	125643
NC_001491.2	-	TRUE	112306	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	112306	112306	112306
NC_001491.2	-	TRUE	114103	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	114103	114103	114103
NC_001491.2	+	TRUE	122502	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime5	122502	122502	122502
NC_001491.2	+	TRUE	15082	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime5	15082	15082	15082
NC_001491.2	-	TRUE	93773	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	93773	93773	93773
NC_001491.2	-	TRUE	25724	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	25724	25724	25724
NC_001491.2	+	TRUE	119134	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime5	119134	119134	119134
