contig	source	feature	start	end	score	strand	frame	info	method	12h-1	12h-2	12h-3	18h-1	18h-2	18h-3	1h_1	1h_2	1h_3	24h-1	24h-2	24h-3	2h_1	2h_2	2h_3	48h-1	48h-2	48h-3	4h-1	4h-2	4h-3	6h-1	6h-2	6h-3	8h-1	8h-2	8h-3
NC_001491.2	LoRTIA	intron	124845	138333	2	.	.		2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	141892	142091	2	.	.		2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2
NC_001491.2	LoRTIA	intron	138448	138598	2	-	.	GT/AG	2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125342	137945	2	-	.	GT/AG	2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125342	137958	2	-	.	GT/AG	2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124814	137826	2	-	.	GT/AG	2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124802	138307	2	+	.	GT/AG	2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124796	138315	2	.	.		2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	115076	148102	4	.	.		2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	114562	148665	2	.	.		2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	114137	149006	3	+	.	GT/AG	2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	55717	59104	2	.	.		2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124375	137826	2	-	.	GT/AG	2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124443	138785	2	+	.	GC/AG	2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124739	138535	2	.	.		2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124589	138378	2	-	.	GT/AG	2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124570	138566	3	.	.		2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124494	138607	2	.	.		2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	144057	144433	2	+	.	GT/AG	2h_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
NC_001491.2	LoRTIA	intron	446	572	2	-	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	110417	110937	3	-	.	AT/AC	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	110417	111852	3	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	110432	111271	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	110864	112895	3	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	111068	111153	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	111084	111153	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	112410	112593	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113360	113706	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113368	113714	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113370	113694	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113396	113742	3	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113406	113754	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113420	113766	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113430	113778	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113442	113790	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113358	113706	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	108398	108479	2	-	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	98132	102685	13	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	98132	104226	9	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	99970	100481	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	102035	102345	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	102035	102685	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	103372	104226	8	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	6	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	103376	104226	18	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	7	17	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	103590	104226	6	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	15	10	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	96697	97975	19	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	20	17	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	138056	138331	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	141941	141982	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149362	149709	3	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149370	149777	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149382	149730	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149394	149740	3	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149418	149764	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149442	149778	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149454	149802	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149454	149800	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	136991	137678	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	133463	134044	4	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	133453	134064	4	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	121109	121157	4	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	121172	121286	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124829	125104	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125105	125459	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125235	126125	6	-	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	13	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125236	128673	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	126254	127001	2	-	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	129102	129458	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	129179	129602	2	-	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149462	149824	5	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	21963	24940	3	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	23569	24940	5	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	4	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	24128	24940	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	24381	25754	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	24582	24642	4	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0
NC_001491.2	LoRTIA	intron	24590	24644	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	24634	25068	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
NC_001491.2	LoRTIA	intron	24695	24940	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	25275	26703	3	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	503	626	2	-	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	4795	6539	4	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	8	0	0	0	0	0	0	2	0	0
NC_001491.2	LoRTIA	intron	5679	9509	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	6150	6596	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	6660	6739	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	7251	10681	3	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	10188	10229	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	31632	32633	4	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0
NC_001491.2	LoRTIA	intron	76112	76832	2	-	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	78145	78302	4	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	81238	81301	7	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	74698	75864	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	74386	74444	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	35795	36095	2	+	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	46457	46763	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	51047	51622	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	52259	52913	3	-	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	61782	63369	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	63265	63666	2	-	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	73883	74106	14	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	74239	81899	2	-	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	28784	28869	3	-	.	GT/AG	48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149466	149790	2	.	.		48h-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	392	518	2	-	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	107622	108095	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	107903	108008	2	-	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	110421	111767	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	110531	112490	2	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113216	113698	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113351	113698	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113358	113686	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	97270	105513	13	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113370	113778	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	100928	102345	2	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	100928	101419	3	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	102035	102175	2	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	102501	102685	3	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	102709	102839	3	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	100928	104226	4	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113418	113754	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	138016	138447	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	138984	139253	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	139038	139311	2	-	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	141795	141844	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	143700	144231	2	-	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149382	149728	3	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	149382	149790	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	137801	137924	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	133442	134044	4	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	129121	129305	2	-	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113432	113778	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	118929	119460	2	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	119137	119465	5	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	113392	113738	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	121291	121340	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	123849	124122	2	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	124713	125144	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	125264	126125	3	-	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	13410	18707	3	-	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	13410	19537	4	-	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	24577	25648	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	24590	24647	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	12378	12763	2	-	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	11864	11988	2	-	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	4608	9509	2	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	6689	9516	2	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	6696	10665	2	-	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	24590	24648	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	7883	9516	4	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	11351	11442	2	-	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	91495	92453	2	.	.		48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_001491.2	LoRTIA	intron	96572	104226	6	+	.	GT/AG	48h-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
